,ISO_3,year,Prevalence of anemia among women of reproductive age (% of women ages 15-49),Women's share of population ages 15+ living with HIV (%),"Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)",People using at least basic drinking water services (% of population),"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Hospital beds (per 1,000 people)",People using at least basic sanitation services (% of population),Births attended by skilled health staff (% of total),People with basic handwashing facilities including soap and water (% of population),"Maternal mortality ratio (modeled estimate, per 100,000 live births)",People practicing open defecation (% of population),"Mortality rate attributed to unintentional poisoning (per 100,000 population)",People using safely managed sanitation services (% of population),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)"
83,OED,1999,13.5404005493716,20.455865461409026,0.16612527560120416,14.3137997125907,7.36576584847926,97.5087867462455,0.08827383991284879,48.541666666666664,43.9204047428415,91.1478874562131,89.6104583692786,5.84430833330787,95.6999216844521,99.20804751768355,55.407690467808266,23.0,1.092055771446,0.483500524960158,79.4762363465811,9.33480834914844,2.85486939629077,35.9309419681481,76.5659413206397
84,OED,2000,13.5404005493716,24.435951718262828,0.2119477197725435,13.5833880361695,6.99356078461988,97.5087867462455,0.11619043777321963,51.541666666666664,65.0289173907518,91.8053014808225,91.1167969658174,5.5511968811107,95.6999216844521,95.410487042283,54.04210094839976,23.0,1.092055771446,0.483500524960158,79.4762363465811,9.33480834914844,2.85486939629077,35.5699979087533,76.909364684892
85,OED,2001,13.3271804537357,24.849184022403982,0.21692884880069085,13.0815276283099,6.72109620800687,97.5959841507664,0.1173221049297519,51.791666666666664,67.2998425317069,93.3929958731733,91.9344513214064,5.49907547468244,95.8131091760706,99.31709766758178,53.94755792465075,24.0,1.04582244453243,0.474347380840764,79.5154309775846,9.8147625832679,2.85486939629077,34.8483296240701,77.1972143663376
86,OED,2002,13.1756176607568,24.849184022403982,0.21692884880069085,12.428136234518,6.39221116962405,97.7486627153321,0.1173221049297519,51.791666666666664,67.7195087057424,92.7900274825678,91.7832521293289,5.45859095573956,95.9630269882424,99.27543100091509,53.819130791550975,23.0,0.998117744025858,0.44180670362488,79.5854426516837,10.2414018995634,2.92317586243227,33.9570101605009,77.3733887195261
87,OED,2003,13.0792789350302,24.850827411184852,0.2170406481717606,11.8556259336641,6.03900713667994,97.8429795711839,0.11743638477607932,51.833333333333336,69.6642196127518,93.6267176276981,91.7005312995141,5.25635205784295,96.1110176066691,99.24159574892202,54.02148599913903,22.0,0.950349678983644,0.441851934553377,79.8177169270145,10.4613124614682,3.01223548855865,33.2460373610044,77.500693269231
88,OED,2004,12.9673207088473,24.658308456844498,0.2261884438665746,11.3931231879344,5.72700803273249,97.9377269629295,0.12362754535309611,52.375,71.1394633533174,94.6125019579865,92.2504078747179,5.1949111717073,96.2592099066231,99.26917508422324,53.79843670169819,22.0,0.902484060976671,0.439275128127185,80.1916806286673,10.4180341755382,3.05593369630613,32.9602397088387,77.894595540946
89,OED,2005,12.8937495460689,24.658308456844498,0.2261884438665746,10.9501616653684,5.48837871260741,98.2759948415375,0.12362754535309611,52.375,72.6467168401962,95.3415561588661,92.9076036046287,5.26058998705576,96.4070803122359,99.23167508422323,53.67000956859842,21.0,0.85468660615784,0.469653866000463,80.5698625503776,10.4695534678135,3.02179902189698,32.6792183913954,78.0088397201939
90,OED,2006,12.8511596874512,24.658308456844498,0.2261884438665746,10.4875261927828,5.24001938278146,98.3512726209132,0.12362754535309611,49.791666666666664,74.0094528595682,95.7289036613289,93.8235963994849,5.06601789466307,96.5551743256499,99.2608417508899,54.00070032061643,21.0,0.806767796055007,0.450326044134881,80.9625392666161,10.5446799937007,2.95424973823224,32.810508608203,78.2953755091184
91,OED,2007,12.7915724353802,24.15638290615289,0.2261884438665746,10.0114676999212,5.05092327880777,98.4314025963036,0.12362754535309611,48.333333333333336,75.0034239953979,96.0572723208307,93.5875863860159,5.04999902530252,96.70384269146,99.20127665104062,54.00070032061643,21.0,0.759141190074501,0.432183240772953,81.3697764576491,10.5189606278454,2.91910407417286,33.0637652993124,78.5036226931941
92,OED,2008,12.7071347004946,23.681831646511696,0.2261884438665746,9.62644553467456,4.89860144560551,98.507666030265,0.12362754535309611,48.333333333333336,75.3814518968826,95.7073917942927,93.5384985622181,5.13204742237676,96.8479058265506,99.20127665104062,54.00070032061643,20.0,0.71156132157594,0.413403612773029,81.7686499063179,10.7181364750036,2.9561388056648,33.2370475456485,78.6542065043277
93,OED,2009,12.6528780861121,23.681831646511696,0.23527036594467582,9.31891643633644,4.78114313739963,98.5734772691614,0.12924676556679254,48.333333333333336,75.1762894699732,95.1828579481515,92.9799456278657,5.06600441608324,96.9898433197068,99.20127665104062,54.000700320616424,20.0,0.664591612071716,0.395372602994811,82.1716267613475,11.6585770877137,3.02400979316201,32.7425202831711,78.9165870838428
94,OED,2010,12.6104168291226,25.4975486555321,0.295825629505115,8.9758250681935,4.63467754432325,98.6365655706096,0.198341150990669,30.5,75.937314055703,95.1479380667742,93.2780663511061,4.89626631098595,97.1311189518043,97.7775772148232,56.374832240645645,19.0,0.617984333975552,0.398785534727121,82.5792135546556,11.5487816818269,3.04402563246339,31.4476003351017,79.088647261278
95,OED,2011,12.6186994272124,25.2891156718961,0.296351108096782,8.72758028497319,4.53965535961761,98.6980723974117,0.198144296027853,28.333333333333332,77.7832169541144,95.6779706694759,93.8701290526932,4.84370295512051,97.2637158570112,99.25127665104061,56.58678379930339,20.0,0.572142634604364,0.385851087695857,82.9788208242269,11.5878584397011,2.9632682355019,30.3725547120129,79.3156200656067
96,OED,2012,12.6184669760237,25.2300385953079,0.298463945242995,8.45631222332428,4.44858680881667,98.7609992725811,0.198171360941299,28.333333333333332,78.1073085613825,95.848091099243,94.2886411038702,4.82975443770813,97.3995195633146,99.3883396909455,57.02075725578341,19.0,0.525478862990741,0.378731936043289,83.4177693681122,11.7175048520206,2.87212913854802,29.6183445727606,79.4704100921789
97,OED,2013,12.6599815756055,25.1894493434734,0.320931148860975,8.24348556369494,4.34836002162541,98.8226321615953,0.193741653015202,34.16666666666667,76.0943613846921,93.4919483346441,93.1296914682149,4.79163183681705,97.5362233278099,99.17831681700703,57.00558790779401,19.0,0.478634119992884,0.36361566060288,83.8648627986177,11.7116771669851,2.8083163893979,28.2602613370389,79.6670647141128
98,OED,2014,12.7174840648049,25.1836858369033,0.321578401185825,8.00155657605627,4.27231194227597,98.885499889141,0.192608596414653,32.91666666666667,77.2126922055311,94.049179549596,94.1846515647246,4.76346915240909,97.6737938380546,99.35704652357857,57.03997033911076,19.0,0.431630182421758,0.337673480451515,84.3300477891972,11.8713933316505,2.76198293602875,26.7187864750991,79.9153602718514
99,OED,2015,12.8079021486629,25.1287620093094,0.321806993651933,7.76947340905659,4.17926415604531,98.9460062135687,0.1920791204753,34.08333333333333,76.9888518437177,94.0436170874811,94.3066367817828,4.72496765092193,97.812278269476,99.40287985691191,57.305806900490694,20.0,0.3848490126679,0.330590658288731,84.8035438353563,12.2375036414102,2.74386534329912,24.8458825098009,79.7910326962093
100,OED,2016,12.9552947420424,25.1288488038583,0.322230281581211,7.55412885219009,4.12577217572862,99.0057970492456,0.189902728068632,35.625,78.4760261091372,94.9809536831102,94.1266781603917,4.70627940340679,97.9487340219033,99.43687219807501,57.83917328365891,19.0,0.33852557305974,0.371663307051345,85.2748913036271,12.4029721209512,2.72377161424726,23.4390732265026,79.9044036722622
101,OED,2017,13.1212872252269,25.0926609257138,0.324693864059145,7.37699182418822,4.11954335449089,99.0645097590774,0.187180692156246,46.5,74.984002356003,93.44953595706,91.1923159919147,4.72500484274719,98.0754193820025,98.79520553140834,57.740095080067384,20.0,0.290352394400993,0.370997430972842,85.7113071819127,12.360412390282,2.71694115301954,22.315853833348,79.9315533155999
102,OED,2018,13.3405042883316,25.0894074731174,0.319547096675536,7.20097840318987,4.10745534163734,99.1191129061511,0.187160011756774,40.54166666666667,75.0582890825654,93.9736592004501,94.3826985822659,4.69043887188585,98.1879046402701,99.39520553140835,58.174212107001836,20.0,0.247564287909773,0.366786711895803,86.1104278208458,12.3210985157721,2.68576526063442,21.3636297564272,80.0097520847235
103,OED,2019,13.6068188299102,25.0453755183713,0.320252229487882,7.01449901236902,4.02691999087767,99.1692398863377,0.181700105654274,39.70833333333333,86.6440599216677,93.2955227880907,90.7392014309613,4.63470485972513,98.2950688393439,98.2704376036173,58.265240185404295,21.0,0.205142558658959,0.349155269545152,86.487903939528,12.5185743993372,2.69013832982038,20.6139131936254,80.2213090935305
104,OED,2020,13.6068188299102,25.0566154120675,0.32844896975284,6.8539184349717,3.93705886721145,99.2120291891831,0.173833911659109,39.70833333333333,88.7501731516505,90.9755230262302,93.1714555553228,4.60607335654045,98.40482700234,99.38212265689586,57.77105415914792,22.0,0.16247438355591,0.349155269545152,86.8657098813134,13.9252685582926,2.67306275823443,19.5444359068532,78.8952380071515
105,OED,2021,13.6068188299102,25.049578491031,0.323106470756229,6.63266612983998,3.78341367611566,99.2504593065436,0.13851557281539612,42.0,89.2628844826392,91.7605367515002,94.105452826191,4.60607335654045,98.4807346945937,99.34462265689585,58.265240185404295,22.0,0.12134796215041,0.349155269545152,87.1924309333183,13.3512527020392,2.6950904356617,18.6784167135527,78.6638716565587
106,OED,2022,13.6068188299102,23.164918920555696,0.28123246027217225,6.46898924389421,3.63704648845886,99.292499530353,0.13851557281539612,42.0,90.1085603194641,92.750150093821,92.4544152034763,4.60607335654045,98.5635055903762,99.41962265689585,57.29963023111527,22.0,0.0997853070368544,0.349155269545152,87.543392904907,13.3512527020392,2.70580946963919,18.0565333535,79.6281298121431
107,OED,2023,13.6068188299102,23.169956948720984,0.2812324602721722,6.46898924389421,3.63704648845886,99.292499530353,0.13851557281539612,42.0,90.4896444473542,93.0777321487674,90.8738705371657,4.60607335654045,98.5635055903762,99.34462265689585,57.29963023111527,22.0,0.0997853070368544,0.349155269545152,87.543392904907,13.3512527020392,2.70580946963919,18.0565333535,79.6281298121431
108,AFG,1997,35.7,26.6968325791855,0.1,144.2,66.4,27.4418560941262,0.06,0.0,33.29555831184602,28.0,38.0,0.3,20.9709193555198,31.112499999999997,15.396969069122648,1346.0,25.9684845454775,2.1,14.077356569467721,9.44339085,46.0,158.761,53.634
109,AFG,1998,35.7,27.0754716981132,0.1,139.9,65.2,27.4418560941262,0.06,0.0,33.29555831184602,27.0,31.0,0.3,20.9709193555198,31.112499999999997,15.443212448204605,1346.0,25.9684845454775,2.1,14.541764869189397,9.44339085,46.0,155.942,52.943
110,AFG,1999,35.7,27.3369104772663,0.1,135.8,64.0,27.4418560941262,0.07,0.0,33.29555831184602,27.0,31.0,0.3,20.9709193555198,31.112499999999997,15.443212448204601,1346.0,25.9684845454775,2.1,14.541764869189397,9.44339085,46.0,156.365,54.846
111,AFG,2000,35.7,27.4610074149834,0.1,131.6,62.7,27.4418560941262,0.06,0.0,33.29555831184602,24.0,27.0,0.3,20.9709193555198,12.4,15.605217410739279,1346.0,25.9684845454775,2.1,14.63576860364163,9.44339085,46.0,154.31,55.298
112,AFG,2001,35.6,27.5034610059991,0.1,127.4,61.5,27.4735802318339,0.06,0.0,33.29555831184602,33.0,37.0,0.39,20.9823486569015,28.879166666666663,15.7291050507832,1273.0,25.9456684084244,2.0,15.161173181783491,9.44339085,46.0,152.471,55.798
113,AFG,2002,35.4,27.5470138458359,0.1,123.0,60.2,29.6748627315109,0.07,0.0,33.29555831184602,36.0,35.0,0.39,22.5413387666176,28.879166666666663,15.765661751584709,1277.0,25.1135281185257,2.3,15.164911406002837,9.44339085,43.7,150.161,56.454
114,AFG,2003,35.4,27.6160060116476,0.1,118.5,58.9,31.8755891610669,0.07,0.0,31.670558311846026,41.0,39.0,0.39,24.1003328260197,14.3,16.39809586947873,1196.0,24.2823589486561,2.5,14.197671931515522,8.94125843,38.6,143.75,57.344
115,AFG,2004,35.5,27.7487821851079,0.1,114.0,57.5,34.0944312907889,0.07,0.0,34.087224978512694,50.0,48.0,0.39,25.6662399387279,35.195833333333326,20.484342018962913,1115.0,23.4392401100223,2.4,18.83955957195663,9.80847359,35.9,136.93,57.944
116,AFG,2005,35.6,27.9462383215866,0.1,109.5,56.0,36.3312261244574,0.07,0.0,35.212224978512694,58.0,50.0,0.42,27.2391887360031,35.40833333333333,36.2706858783946,1103.0,22.5848120856831,2.3,18.10098812525795,9.94828892,34.2,130.838,58.361
117,AFG,2006,35.8,28.2043295436848,0.1,105.0,54.6,38.5671193339185,0.07,0.0,37.50389164517936,58.0,53.0,0.42,28.8122662344939,18.9,36.3530638895669,1044.0,21.7322980264723,1.9,19.317792542046348,10.62276554,31.6,121.635,58.684
118,AFG,2007,36.0,28.4650885812119,0.1,100.6,53.1,41.0836738960922,0.07,0.0,63.0,63.0,55.0,0.42,30.4665336124326,42.849999999999994,36.4362543654897,1023.0,20.8814992859991,1.9,17.384775587575565,9.90467453,28.3,117.754,59.111
119,AFG,2008,36.2,28.6861732644865,0.1,96.3,51.6,43.6326087182233,0.07,0.0,64.0,64.0,59.0,0.42,32.128704614959,24.0,36.5198455287321,962.0,20.0326584595985,1.9,13.430483694394319,10.25649548,25.1,118.979,59.852
120,AFG,2009,36.5,28.8386917960089,0.1,92.3,50.2,46.2137626459091,0.06,1.0,63.0,63.0,60.0,0.42,33.7989577403427,40.509473334598205,36.6038410814174,913.0,19.1857909737039,1.8,12.232065659287182,9.81848717,21.6,109.655,60.364
121,AFG,2010,36.8,28.8681757656458,0.1,88.4,48.7,48.8269685242371,0.06,1.0,66.0,66.0,62.0,0.43,35.4774709901664,34.3,37.543786869771,899.0,18.3409142181488,1.7,13.407474922231167,8.56967163,19.4,105.648,60.851
122,AFG,2011,37.1,28.8351368555061,0.1,84.7,47.3,51.4723764683198,0.06,1.0,68.0,68.0,64.0,0.45,37.16457222165,38.6,38.4759927139703,884.0,17.4978458259904,1.6,14.27673024586548,8.56190777,18.3,101.659,61.419
123,AFG,2012,37.5,28.7495460597991,0.1,81.3,46.0,54.1494916362474,0.06,0.0,66.0,66.0,59.0,0.47,38.8603050336229,39.9,39.3999913055947,833.0,16.656809945007,1.5,16.255627958789876,7.89716864,19.5,95.245,61.923
124,AFG,2013,38.0,28.6753666705162,0.1,78.2,44.7,56.8581415948124,0.06,2.0,64.0,64.0,57.0,0.46,40.564852379778,48.58774570139413,40.3157208555991,821.0,15.8178221610992,1.5,16.439862781235462,8.80596447,19.4,89.337,62.417
125,AFG,2014,38.7,28.6549707602339,0.1,75.3,43.5,59.5981581738121,0.06,4.0,63.0,63.0,60.0,0.46,42.2784026530125,45.2,41.2231241036262,785.0,14.9808984602768,1.2,22.21311645082089,9.52887821,19.3,84.069,62.545
126,AFG,2015,39.4,28.6895674300254,0.1,72.7,42.4,62.3696595585624,0.06,3.0,64.0,64.0,62.0,0.44,44.0013086436901,50.5,42.1224212245219,776.0,14.1458778889541,1.1,23.94656391411595,10.10534763,20.0,81.043,62.659
127,AFG,2016,40.2,28.8410256410256,0.1,70.2,41.3,65.1721622599667,0.06,4.0,65.0,65.0,64.0,0.45,45.7336021554717,54.878272366795926,43.0132264594566,750.0,13.3129631837974,1.0,24.71796675172618,11.81859016,20.5,78.13,63.136
128,AFG,2017,40.9,28.9618031315448,0.1,67.9,40.3,68.0088715856643,0.05,9.0,63.0,63.0,64.0,0.42,47.4776157981306,53.4,43.8983799044592,682.0,12.4801738882236,1.1,24.29888123137782,12.62081718,21.4,75.3,63.016
129,AFG,2018,41.8,28.9957430340557,0.1,65.8,39.3,70.8799408932308,0.06,9.0,67.0,67.0,66.0,0.4,49.2341444226923,58.8,44.7775364052837,663.0,11.7379246642205,0.9,24.616352979754126,14.20841885,22.6,73.021,63.081
130,AFG,2019,42.6,29.0687880205896,0.1,63.6,38.3,73.7846429967308,0.06,12.0,65.0,65.0,57.0,0.38,51.0034810931108,53.769901920369236,45.6495836221902,644.0,11.0092685304884,1.0,23.820980208992196,14.83131981,25.1,70.967,63.565
131,AFG,2020,42.6,29.1522648717482,0.1,61.6,37.4,76.72225540254,0.05,13.0,61.0,61.0,57.0,0.34,52.6490009350063,61.8,46.5134902430167,620.0,10.2836048053294,1.0,23.401972104124418,15.53361416,27.7,68.877,62.575
132,AFG,2021,42.6,29.2310408757835,0.1,59.6,36.4,79.6930784589074,0.05,19.0,55.0,55.0,51.0,0.36,54.298589737252,58.912951743135025,47.368944647633,620.0,9.56090405753188,1.0,23.074050611569195,21.82794952,29.4,66.599,61.982
133,AFG,2022,42.6,29.3134328358209,0.1,57.7,35.5,82.1753711181706,0.06,15.0,58.0,58.0,56.0,0.36,55.9519412878114,60.6069701859297,48.2146964807102,620.0,8.84185330022357,1.0,25.099084376677705,21.82794952,30.4,65.339,62.879
134,AFG,2023,42.6,29.3134328358209,0.1,57.7,35.5,82.1753711181706,0.06,15.0,60.0,60.0,55.0,0.36,55.9519412878114,60.6069701859297,46.898897955584104,620.0,8.84185330022357,1.0,25.099084376677705,21.82794952,30.4,65.339,62.879
135,CHN,1997,22.1,28.2135630328295,0.25416666666666665,43.6,24.5,78.8969610642735,0.265,7.083333333333333,60.0,84.0,83.0,2.5499999523,56.8201112825324,93.8,52.778857616358465,58.0,2.53095179675483,1.7,13.3858095689807,4.50828123,10.3,6.427,70.672
136,CHN,1998,22.1,28.415542959643,0.25416666666666665,41.4,23.4,78.8969610642735,0.265,7.083333333333333,60.0,84.0,83.0,2.5299999714,56.8201112825324,93.8,52.958644583265496,58.0,2.53095179675483,1.7,13.3858095689807,4.50828123,10.3,4.673,71.172
137,CHN,1999,22.1,28.5936160751687,0.2625,39.1,22.4,78.8969610642735,0.28541666666666665,7.083333333333333,60.0,85.0,84.0,2.5199999809,56.8201112825324,96.8,52.958644583265496,58.0,2.53095179675483,1.7,13.3858095689807,4.50828123,10.3,6.163,71.419
138,CHN,2000,22.1,28.7490348092627,0.26249999999999996,36.7,21.3,78.8969610642735,0.26916666666666667,7.083333333333333,60.0,85.0,84.0,1.71,56.8201112825324,96.6,52.958644583265496,58.0,2.53095179675483,1.7,13.3858095689807,4.50828123,10.3,6.444,71.881
139,CHN,2001,21.1,28.8967255672528,0.26666666666666666,34.1,19.9,79.2533944100334,0.28,7.083333333333333,65.0,86.0,85.0,1.69,57.5684585923258,97.3,52.958644583265496,55.0,2.48617076143733,1.8,13.7504771394736,4.25330067,10.3,6.104,72.606
140,CHN,2002,20.3,29.0239807393797,0.2708333333333333,31.5,18.3,80.4400534180013,0.28,7.083333333333333,70.0,86.0,85.0,1.73,59.7190892301783,96.7,53.00763477587418,54.0,2.3218656790478,1.8,14.4912585801225,4.38285255,9.7,6.122,72.985
141,CHN,2003,19.6,29.1297108416782,0.2583333333333333,28.9,16.8,81.5969254609016,0.22666666666666668,6.583333333333333,75.0,86.0,85.0,1.76,61.8436133436577,95.9,54.024497324900686,43.0,2.16191828762621,1.9,16.5364386131506,4.41762781,8.9,6.459,73.371
142,CHN,2004,19.0,29.2174085169494,0.24583333333333335,26.3,15.3,82.7229101344337,0.25625000000000003,6.25,79.0,87.0,86.0,1.82,63.9406211866297,97.3,53.84923430496576,49.0,2.00649762041914,2.0,18.7051196156204,4.29347467,8.1,5.638,73.748
143,CHN,2005,18.3,29.3144105171257,0.2375,24.0,13.8,83.8157983145536,0.24083333333333334,2.125,84.0,87.0,86.0,1.87,66.007415268661,97.5,53.99510935761964,46.0,1.85590475627183,2.0,20.9939612070134,4.17605019,7.2,6.645,74.111
144,CHN,2006,17.6,29.3938494133509,0.2,21.9,12.4,84.8656287015905,0.18208333333333335,0.0,91.0,93.0,93.0,1.95,68.0323494379767,97.8,54.12999232897877,43.0,1.7113493821682,2.0,23.3882035150291,3.94742203,6.2,8.5,74.504
145,CHN,2007,16.9,29.4404871029358,0.20833333333333334,20.1,11.2,85.8774230526273,0.17458333333333334,2.7916666666666665,92.0,93.0,94.0,2.02,70.0209795374,98.4,55.221947356005586,39.0,1.57207008487799,2.0,25.8891268633777,3.67491412,5.1,9.141,74.762
146,CHN,2008,16.4,29.4833585383547,0.20833333333333334,18.5,10.1,86.8568300680798,0.15791666666666668,1.125,95.0,97.0,97.0,2.17,71.9796256382187,99.1,54.772751980319754,38.0,1.43755126464074,2.1,28.5018140150073,3.900002,4.0,11.026,74.872
