ISO_3,year,"Literacy rate, adult total (% of people ages 15 and above)","Compulsory education, duration (years)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Primary education, teachers","Adjusted net enrollment rate, primary (% of primary school age children)",Children out of school (% of primary school age),"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Adolescents out of school (% of lower secondary school age),"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)",Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)"
SVK,1997,,,,97.12635,,,,,,,,,,,,,,,,16.61324,4.1223201751709
SVK,1998,,10.0,,103.08691,16798.0,,,,,,,,,,,,,,,,
SVK,1999,,10.0,,100.10766,16869.0,,,,,,,,,,,97.056282043457,96.6457290649414,90.7117767333984,95.8013763427734,17.914,4.1072998046875
SVK,2000,,10.0,,100.84263,17602.0,,,,,,,,,,,96.7712020874023,95.9618301391602,89.8338165283203,95.2435989379883,18.37292,3.86468005180359
SVK,2001,,10.0,99.6399993896484,98.67553,15235.0,88.11465,0.647469997406006,,12.5299997329712,41.75,,,,,11.8199996948242,96.1720886230469,94.3021087646484,90.2561111450195,93.8267822265625,20.52919,3.93569993972778
SVK,2002,,10.0,,93.246,14877.0,85.39091,2.02197003364563,,,,1.00863003730774,,,,,96.911003112793,94.5208969116211,90.0826110839844,94.073371887207,20.16012,4.24539995193481
SVK,2003,,10.0,,94.46507,14680.0,83.62337,2.40364003181458,,,,0.845669984817505,,,,,94.6122589111328,93.1944274902344,89.8891906738281,93.2698364257812,19.65736,4.20956993103027
SVK,2004,,10.0,,96.15213,14420.0,82.29628,2.52202010154724,,,,0.775560021400452,,,,,95.7311782836914,95.6786193847656,91.4092788696289,94.5894393920898,23.41223,4.10157012939453
SVK,2005,,10.0,,99.44271,13849.0,83.07414,2.75740003585815,,,,1.0349999666214,,,,,91.7379608154297,96.0657577514648,91.9800262451172,94.3642272949219,21.00133,3.75995993614197
SVK,2006,,10.0,,102.26304,13684.0,85.20776,3.4109799861908,,,,1.22749996185303,,,,,95.7158584594727,95.1225662231445,90.5942764282227,94.1937408447266,23.67552,3.70770001411438
SVK,2007,,10.0,,103.32606,15022.0,87.00122,3.25996994972229,,,,1.49933004379272,,,,,96.7819213867188,96.5730133056641,93.3309478759766,95.8598098754883,21.80985,3.52321004867554
SVK,2008,,10.0,,99.8977,13529.0,87.18159,3.674880027771,,,,1.69933998584747,,,,,96.7161026000977,96.5691223144531,91.4448318481445,95.2805786132812,21.52906,3.52165007591248
SVK,2009,,10.0,,95.76146,13856.0,85.77593,4.46784019470215,,,,1.89399003982544,,,,,95.3482284545898,95.1349411010742,90.7331466674805,94.3474884033203,19.7819,4.00641012191772
SVK,2010,,10.0,99.7023315429688,96.27576,13938.0,84.17013,4.7928900718689,98.9812469482422,13.6274652481079,84.2525405883789,2.23281002044678,0.0,0.0,0.0,0.0,88.0824127197266,92.0876998901367,78.5066680908203,87.8179931640625,19.62595,4.0447998046875
SVK,2011,,10.0,99.870002746582,99.00232,13875.0,83.31807,5.4077000617981,99.0471878051758,20.6499996185303,84.8499984741211,2.58157992362976,18.5699996948242,1.05999994277954,16.5,20.6499996185303,91.8828201293945,94.2490997314453,80.615348815918,90.0127716064453,23.37085,3.89836001396179
SVK,2012,,10.0,99.7399978637695,98.94574,14011.0,84.23709,5.72231006622314,99.3000030517578,17.1705760955811,85.379997253418,2.83956003189087,13.7725563049316,0.0,0.374591767787933,17.1700000762939,95.8821716308594,96.8368835449219,81.1578521728516,92.3809967041016,23.97934,3.8590099811554
SVK,2013,,10.0,99.75,96.02103,14050.0,84.59785,5.8718900680542,99.2799987792969,17.8818759918213,85.9599990844727,3.18505001068115,14.7576360702515,0.0,0.35968428850174,17.8799991607666,97.1057281494141,96.7875289916992,83.0380630493164,92.8245315551758,23.66714,4.06895017623901
SVK,2014,,10.0,99.7799987792969,94.6732,14030.0,83.91976,6.34392023086548,99.3399963378906,19.5,85.3199996948242,3.6669499874115,18.0599994659424,0.550000011920929,15.3599996566772,18.2900009155273,97.0132675170898,97.5328979492188,83.0177612304688,92.8465881347656,22.99878,4.21589994430542
SVK,2015,,10.0,99.8199996948242,93.79335,14182.0,82.6023,6.25650978088379,99.2699966430664,20.6299991607666,86.6900024414062,4.07223987579346,18.9200000762939,0.660000026226044,16.5300006866455,19.2000007629395,95.3951873779297,95.3964462280273,64.6855010986328,84.9659423828125,29.909,4.57843017578125
SVK,2016,,10.0,99.8099975585938,96.29212,14447.0,82.21387,6.69732999801636,99.3000030517578,21.5200004577637,87.3199996948242,4.25788021087646,19.6399993896484,0.529999971389771,17.6299991607666,19.8400001525879,95.6378479003906,95.9998474121094,92.934700012207,94.7405624389648,21.29603,3.90078997612
SVK,2017,,10.0,99.7900009155273,97.72723,14507.0,83.15362,5.94450998306274,99.2799987792969,22.7999992370605,87.0699996948242,4.47614002227783,20.6800003051758,0.629999995231628,18.5699996948242,20.8899993896484,95.6529235839844,95.7781066894531,92.9417495727539,94.5111618041992,,3.93220996856689
SVK,2018,,10.0,99.7399978637695,,14624.0,,7.00273990631104,99.2699966430664,24.1399993896484,87.7799987792969,4.57188987731934,21.8899993896484,0.839999973773956,19.3600006103516,22.1599998474121,95.1944274902344,95.6159210205078,93.938232421875,94.0204620361328,,3.95290994644165
SVK,2019,,10.0,99.7600021362305,,14949.0,,6.00138998031616,99.0199966430664,25.2399997711182,87.6999969482422,4.57528018951416,22.8600006103516,0.839999973773956,20.3199996948242,23.0300006866455,95.4221496582031,95.3479080200195,93.5976181030273,93.8450393676758,,4.27311992645264
SVK,2020,,10.0,99.7848281860352,,14949.0,,4.97786998748779,99.0944366455078,25.7079811096191,89.1387252807617,4.57981014251709,23.6204929351807,0.70616203546524,21.0632266998291,23.8291244506836,96.2584915161133,95.3446807861328,92.7625274658203,94.1811599731445,,4.76427984237671
SVK,2021,,11.0,99.7926025390625,,14857.0,,4.33282995223999,99.1430282592773,26.5985507965088,89.8135070800781,4.20060014724731,24.5144329071045,0.853234171867371,21.6294937133789,24.6748828887939,96.1998062133789,95.5836486816406,89.5382614135742,94.1758575439453,,4.79718017578125
SVK,2022,,11.0,99.8181533813477,,18690.0,,2.8592700958252,99.2231140136719,27.9138774871826,90.1811904907227,3.18026995658875,25.8375110626221,0.949065804481506,22.8422660827637,25.9917182922363,,,,,,
SVK,2023,,11.0,,,,,,,,,,,,,,,,,,,
IDN,1997,,,,111.26446,1327178.0,92.46189,5.10001993179321,,,,,,,,,,,,,30.36174,1.07208001613617
IDN,1998,,,,,1341753.0,,,,,,,,,,,,,,,,
IDN,1999,,,,109.67554,1334213.0,,,,,,,,,,,,,,,,
IDN,2000,,,,108.13111,1288965.0,,,,,,,,,,,,,,,,
IDN,2001,,,,110.99616,1289720.0,96.15226,2.43372011184692,,,,25.3562393188477,,,,,,,,,,2.46003007888794
IDN,2002,,9.0,,114.67485,1383914.0,95.45687,2.67101001739502,,,,25.4869403839111,,,,,,,,,,2.64568996429443
IDN,2003,,9.0,,112.8646,1431486.0,94.9515,2.80732989311218,,,,20.5517196655273,,,,,,,,,,3.21799993515015
IDN,2004,90.0,9.0,,109.37086,1447984.0,94.2013,3.48817992210388,,,,18.6397800445557,,,,,,,,,,2.74847006797791
IDN,2005,,9.0,,112.15309,1427974.0,93.25168,4.15378999710083,,,,20.1594009399414,,,,,,,,,,2.8728199005127
IDN,2006,92.0,9.0,80.1999969482422,112.60143,1525400.0,94.59911,2.44170999526978,43.2799987792969,,26.4099998474121,22.9526691436768,,,,6.94999980926514,,,,,,
IDN,2007,,9.0,71.6999969482422,115.59236,1583589.0,96.9568,1.10771000385284,40.3800010681152,7.1100001335144,26.0100002288818,14.892560005188,,,,4.5,89.2130126953125,93.161376953125,88.0434417724609,90.7598876953125,12.75693,3.04425001144409
IDN,2008,92.0,9.0,71.879997253418,112.88472,1425828.0,96.09268,1.2449699640274,41.4000015258789,6.65000009536743,26.2000007629395,18.669469833374,,,,4.32000017166138,89.0550994873047,93.1453628540039,86.1211624145508,90.4150238037109,10.97822,2.90190005302429
IDN,2009,93.0,9.0,72.8499984741211,111.42412,1511977.0,96.83722,0.715759992599487,42.2900009155273,,27.8400001525879,16.801830291748,,,,7.5,89.2355575561523,93.3588485717773,78.3651885986328,89.8113632202148,12.16564,3.52513003349304
IDN,2010,,9.0,73.1591873168945,113.43251,1595955.0,97.25383,0.456250011920929,44.6115875244141,,28.0485248565674,15.9463796615601,,0.299744367599487,,7.36926984786987,89.1513824462891,92.3069610595703,72.8827514648438,88.0524826049805,16.05356,2.81227993965149
IDN,2011,93.0,9.0,74.4400024414062,114.72171,1615479.0,96.83061,1.87887001037598,44.4799995422363,,28.9300003051758,14.2207202911377,4.85179901123047,0.0,0.390031546354294,7.88000011444092,86.8650588989258,91.2908401489258,74.563102722168,87.4256591796875,,3.18944001197815
IDN,2012,,9.0,75.1071472167969,104.81098,1655764.0,95.94703,0.289750009775162,45.4703559875488,8.36978340148926,29.5142822265625,12.5846395492554,5.77638053894043,0.0,0.466087132692337,8.36978340148926,87.3587036132812,92.560791015625,71.7428283691406,86.6434020996094,17.17783,3.40748000144958
IDN,2013,,9.0,76.4438934326172,105.4322,1870834.0,93.72643,0.959379971027374,46.6980972290039,8.73048686981201,30.417781829834,10.3948402404785,6.18710374832153,0.0,0.516973257064819,8.73048686981201,86.6986770629883,92.3580703735352,80.3275909423828,87.8568725585938,16.4055,3.35904002189636
IDN,2014,95.0,9.0,76.5999984741211,107.5332,1801909.0,93.17534,2.43165993690491,47.2900009155273,,31.0900001525879,9.01216983795166,7.96999979019165,0.0,0.560000002384186,8.64999961853027,86.9259490966797,92.422492980957,81.3665313720703,88.3218307495117,15.05278,3.28800988197327
IDN,2015,95.0,9.0,77.629997253418,109.0725,,,,48.7999992370605,,32.2599983215332,,8.47999954223633,0.0299999993294477,0.519999980926514,9.25,87.5807266235352,92.7748184204102,77.7563095092773,88.1338424682617,15.80023,3.58360004425049
IDN,2016,95.0,9.0,80.2399978637695,104.58974,2106887.0,93.62147,4.96515989303589,43.9700012207031,,33.7299995422363,,8.78999996185303,0.0399999991059303,0.550000011920929,9.39999961853027,,,,,,1.21023452281952
IDN,2017,,9.0,77.6787490844727,103.9821,1827213.0,94.9388,5.26888990402222,49.7003593444824,11.0368995666504,33.7715682983398,,8.23369979858398,0.0368309579789639,0.733588874340057,11.0368995666504,,,,,,1.05324387550354
IDN,2018,96.0,9.0,78.4300003051758,102.51958,1727377.0,94.37668,6.49496269226074,50.9099998474121,,34.5999984741211,11.1899499893188,9.36999988555908,0.0500000007450581,0.610000014305115,9.98999977111816,,,,,,0.99443644285202
IDN,2019,,9.0,80.3892059326172,,1771614.0,,1.69616091251373,54.0831909179688,11.4940977096558,36.9919815063477,5.6778621673584,8.78998947143555,0.0344648361206055,0.720601320266724,11.4940977096558,,,,,,0.964399099349976
IDN,2020,96.0,9.0,81.9300003051758,,1445912.0,,2.65546679496765,54.5800018310547,,38.0999984741211,6.73100709915161,10.5200004577637,0.0399999991059303,0.620000004768372,11.0299997329712,,,,,,1.01593220233917
IDN,2021,,9.0,84.9264144897461,,1506717.0,,1.42056322097778,57.0364189147949,12.1840791702271,39.5576667785645,5.25573253631592,9.48564147949219,0.0313168056309223,4.87371349334717,12.1840791702271,,,,,,1.03221750259399
IDN,2022,,9.0,83.2264404296875,,1446837.0,,1.20689940452576,56.7042121887207,12.1126089096069,39.5653038024902,5.33553791046143,9.48062133789062,0.043132346123457,0.708153367042542,12.1126089096069,,,,,,0.863943338394165
IDN,2023,,9.0,83.8310852050781,,1464336.0,,0.710282146930695,56.671459197998,,39.104621887207,4.47921180725098,9.32683753967285,0.0476439744234085,0.71985000371933,11.6762638092041,,,,,,1.27517092227936
PSE,1997,86.0,,,95.21051,,,,,,,,,,,,,,,,,
PSE,1998,,10.0,,,,,,,,,,,,,,,,,,,
PSE,1999,,10.0,,93.03632,9753.0,90.34908,9.91413974761963,,,,21.0156402587891,,,,,,,,,,
PSE,2000,,10.0,,96.11731,10766.0,90.9118,7.39845991134644,,,,19.0641708374023,,,,,,,,,,
PSE,2001,,10.0,,91.0676,10501.0,89.06669,8.03569030761719,,,,17.4371109008789,,,,,,,,,,
PSE,2002,,10.0,,89.13743,13315.0,88.89319,7.00834989547729,,,,15.3444404602051,,,,,,,,,,
PSE,2003,,10.0,,85.28131,12022.0,88.07371,7.02325010299683,,,,12.208459854126,,,,,,,,,,
PSE,2004,92.0,10.0,86.1900024414062,82.94884,14049.0,86.09314,7.74085998535156,45.3600006103516,,30.7600002288818,9.260009765625,,,,17.7299995422363,,,,,,
PSE,2005,,10.0,,85.27008,15789.0,83.66408,10.6936702728271,,,,6.86246013641357,,,,,,,,,,
PSE,2006,93.0,10.0,87.5199966430664,85.62743,11806.0,84.21418,12.0886096954346,47.3300018310547,,31.2199993133545,7.18712997436523,,,,18.3799991607666,,,,,,
PSE,2007,94.0,10.0,88.1999969482422,89.47619,12752.0,83.9951,13.3616600036621,49.1300010681152,,32.0499992370605,6.70094013214111,,,,19.0100002288818,,,,,,
PSE,2008,94.0,10.0,88.5899963378906,88.29633,13448.0,86.10976,11.8458404541016,50.0699996948242,,32.7599983215332,7.40397977828979,,,,19.4300003051758,,,,,,
PSE,2009,94.0,10.0,89.5599975585938,90.02828,14136.0,88.06193,10.8789796829224,52.1100006103516,,35.0099983215332,7.71765995025635,,,,21.8500003814697,,,,,,
PSE,2010,95.0,10.0,90.0899963378906,92.22948,14491.0,89.64119,10.1611700057983,52.6599998474121,,34.9500007629395,9.47268009185791,13.9264373779297,0.301206409931183,1.69124758243561,21.9899997711182,,,,,,6.19167995452881
PSE,2011,95.0,10.0,90.8499984741211,96.63513,16042.0,90.86764,10.035849571228,54.2599983215332,,36.3600006103516,11.2362098693848,15.0932188034058,0.332868456840515,1.81557106971741,23.5799999237061,,,,,,5.33527994155884
PSE,2012,96.0,10.0,91.9899978637695,96.98977,17375.0,94.12444,7.81463003158569,56.689998626709,,38.0200004577637,10.8670101165771,15.7001714706421,0.322437733411789,1.64151799678802,24.8199996948242,,,,,,4.74210977554321
PSE,2013,96.0,10.0,92.5899963378906,95.34555,18242.0,94.5785,7.81202983856201,58.0200004577637,,38.5099983215332,10.7284097671509,16.2600002288818,0.310000002384186,1.64999997615814,22.5400009155273,,,,95.3267517089844,,4.89467000961304
PSE,2014,96.0,10.0,92.6900024414062,97.25123,18620.0,95.70712,6.56484985351562,58.7700004577637,,37.9599990844727,10.2940196990967,16.6000003814697,0.230000004172325,1.57000005245209,22.7299995422363,,,,,,
PSE,2015,96.0,10.0,93.25,97.59393,18759.0,95.36596,6.26458978652954,60.4000015258789,,39.0200004577637,9.03135967254639,17.1200008392334,0.209999993443489,1.60000002384186,23.4899997711182,,,,96.4962463378906,,4.66321992874146
PSE,2016,97.0,10.0,93.6100006103516,97.79697,19267.0,95.77247,5.53796005249023,61.0999984741211,,39.6399993896484,8.43894958496094,17.5900001525879,0.209999993443489,1.55999994277954,23.6800003051758,,,,95.1143112182617,,4.98296022415161
PSE,2017,97.0,10.0,93.8300018310547,97.66442,19298.0,97.19359,4.04794979095459,62.0900001525879,,40.6199989318848,7.16358995437622,18.0200004577637,0.239999994635582,1.79999995231628,24.2999992370605,,,,97.7738723754883,,4.72153997421265
PSE,2018,97.0,10.0,94.5800018310547,99.84476,19964.0,97.10722,4.46160984039307,64.25,,42.5999984741211,4.88980007171631,19.0900001525879,0.259999990463257,1.70000004768372,25.8600006103516,,,,,,
PSE,2019,97.0,10.0,93.7597122192383,,21621.0,,5.10153007507324,75.7532424926758,27.6036376953125,48.7687110900879,4.64559984207153,21.6766109466553,0.23615337908268,1.69791960716248,20.7507953643799,,,,,,
PSE,2020,98.0,10.0,95.3399963378906,,23458.0,,5.94301986694336,67.7799987792969,,45.9000015258789,4.75234985351562,21.7099990844727,0.270000010728836,1.95000004768372,28.8500003814697,,,,,,
PSE,2021,,10.0,91.2772979736328,,23601.0,,7.80509996414185,77.5971069335938,29.2822952270508,46.231819152832,4.39010000228882,22.1371746063232,0.270569950342178,1.93169987201691,22.1371746063232,,,87.4263000488281,97.7540588378906,,5.43442010879517
PSE,2022,98.0,10.0,95.879997253418,,24178.0,,9.19754981994629,69.4599990844727,,46.8600006103516,5.04233980178833,22.75,0.330000013113022,2.19000005722046,29.7099990844727,,,,,,
PSE,2023,,10.0,,,25038.0,,8.92166042327881,,,,5.76845979690552,,,,,,,,,,
LCN,1997,88.0444564819336,,,118.9321,2751737.25,,,,,,,,,,,,,,,,
LCN,1998,88.3990325927734,9.0,,118.9422,2740967.25,92.33466,,,,,,,,,,,,,,,3.27817988395691
LCN,1999,88.716552734375,9.0,,115.2553,2739006.75,93.84881,,,,,,,,,,,,,,,3.75450503826141
LCN,2000,89.0166625976562,9.0,,116.5934,2790741.75,94.40123,,,,,,,,,,,,,,,3.75707006454468
LCN,2001,89.1757507324219,9.0,,118.7948,2886677.5,94.49131,,,,,,,,,,,,,,,3.84468007087708
LCN,2002,89.4430618286133,9.0,,118.3995,2937988.0,94.71565,,,,,,,,,,92.3454856872559,95.7649154663086,93.873851776123,91.8674774169922,18.176665,3.88385510444642
LCN,2003,90.0959014892578,9.0,,116.325,2954958.0,94.71722,,,,,,,,,,,,,,,3.53504991531372
LCN,2004,90.3722686767578,9.0,,116.3215,2956058.0,94.46297,,,,,,,,,,94.1579132080078,,,,18.08534,3.74560499191284
LCN,2005,90.3394088745117,9.0,,117.2321,2977860.0,95.65705,,,,,,,,,,97.4576148986816,,,,,
LCN,2006,90.5423126220703,9.0,,112.9288,2955486.0,94.79038,,,,,,,,,,96.3420867919922,93.1058120727539,,,,3.89863502979278
LCN,2007,91.3906326293945,9.0,,112.5001,2914928.25,95.11274,,,,,,,,,,95.5990829467773,95.496711730957,,,17.7498,4.04496014118194
LCN,2008,91.689338684082,10.0,,110.0531,2938855.5,96.32635,,,,,,,,,,94.3241806030273,94.3802223205567,,,,4.72525000572204
LCN,2009,91.8646697998047,10.0,,107.6163,2954719.25,96.50465,,,,,,,,,,96.3953971862793,96.1971435546875,,,,5.49730014801025
LCN,2010,91.7851715087891,11.0,,102.9705,2968391.25,96.23689,,,,,,,,,,96.2207794189453,94.4804801940918,,,19.6634,4.5422649383545
LCN,2011,92.4905700683594,12.0,,100.8786,2988091.25,96.1778,,,,,,,,,,95.9715919494629,95.1208305358886,,,19.84049,4.10555005073548
LCN,2012,92.7994766235352,13.0,,97.76622,3017657.5,96.1709,,,,,,,,,,,,,,,4.88348007202148
LCN,2013,92.7840576171875,13.0,,99.25376,3071555.75,95.54202,,,,,,,,,,95.5146636962891,95.917121887207,,,18.60182,4.73905992507935
LCN,2014,93.2820510864258,13.0,,99.55274,3076553.0,95.35144,,,,,,,,,,95.5460395812989,94.6741027832032,,,20.40408,4.75167989730835
LCN,2015,93.4268569946289,13.0,,100.5032,3075538.0,95.53155,,,,,,,,,,95.5975151062011,96.1906394958496,,,20.958645,4.67864680290223
LCN,2016,93.8683166503906,13.0,,100.6857,3073488.5,95.54695,,,,,,,,,,96.2367820739746,95.6407585144043,95.1059684753418,,,4.36347413063049
LCN,2017,93.8994674682617,13.0,,100.4449,3083323.25,95.65426,,,,,,,,,,94.2666702270508,93.5313262939453,95.7997703552246,,,4.39752006530762
LCN,2018,94.0859069824219,13.0,,100.3875,3099055.75,94.936,,,,,,,,,,96.2382125854492,97.1097564697266,95.3059310913086,,,4.13945007324219
LCN,2019,94.2556686401367,13.0,,,3103826.0,,,,,,,,,,,96.3338165283203,97.2191696166992,93.6529006958008,96.0587692260742,,4.59991979598999
LCN,2020,94.3133087158203,13.0,,,3092544.75,,,,,,,,,,,96.3162460327148,96.1432762145996,93.4814682006836,96.1857986450195,,4.51769828796387
LCN,2021,94.4938201904297,13.0,,,3091704.0,,,,,,,,,,,96.3614883422852,95.4482116699219,94.0864486694336,95.8273468017578,,4.16809344291687
LCN,2022,94.6469192504883,13.0,,,3157732.75,,,,,,,,,,,,,,,,3.79476308822632
LCN,2023,94.7900085449219,13.0,,,3206985.75,,,,,,,,,,,,,,,,
PRT,1997,,,,,,,,,,,,,,,,,,,,,
PRT,1998,,9.0,77.1399993896484,,,,,23.6399993896484,,14.5500001907349,,6.86999988555908,,,6.86999988555908,96.8444671630859,92.487548828125,84.4077682495117,92.3078231811523,,
PRT,1999,,9.0,77.2600021362305,,,,2.43472003936768,24.2999992370605,,15.2600002288818,,7.11999988555908,,,7.11999988555908,97.1873474121094,93.4520874023438,85.0826797485352,93.0710830688477,18.66288,5.0468602180481
PRT,2000,,9.0,78.5599975585938,,61258.0,97.5364,2.4111499786377,25.2600002288818,,15.7700004577637,,7.28000020980835,,,7.28000020980835,98.1237869262695,95.6085968017578,85.6669769287109,94.5352478027344,18.12878,5.16384983062744
PRT,2001,,9.0,79.370002746582,,61908.0,,0.271459996700287,26.3299999237061,,16.4300003051758,0.329070001840591,7.57000017166138,,,7.57000017166138,97.6968307495117,94.6792907714844,87.0358963012695,94.2219390869141,18.39482,5.33713006973267
PRT,2002,,9.0,80.4700012207031,,69578.0,,0.0135000003501773,27.2199993133545,,16.7399997711182,0.351619988679886,7.69999980926514,,,7.69999980926514,97.9054412841797,95.1459121704102,88.5487365722656,95.026741027832,17.22855,5.25871992111206
PRT,2003,,9.0,81.5400009155273,,69109.0,,0.0780199989676476,29.2099990844727,,18.4400005340576,0.107380002737045,8.94999980926514,,,8.94999980926514,98.2785034179688,96.1179122924805,94.9345779418945,96.7106628417969,18.03764,5.28152990341187
PRT,2004,,9.0,83.3899993896484,110.40367,65548.0,,0.0699200034141541,31.8999996185303,10.6599998474121,20.3299999237061,,10.2299995422363,,,10.2299995422363,98.5545272827148,96.6504287719727,93.6688079833984,96.79296875,16.47826,5.04638004302979
PRT,2005,,9.0,84.2200012207031,109.55995,71519.0,99.27002,0.177239999175072,33.4500007629395,10.9399995803833,21.3400001525879,0.435939997434616,10.4499998092651,,,10.4499998092651,99.0929565429688,97.2890625,90.3589706420898,96.4002227783203,18.12151,5.07394981384277
PRT,2006,,9.0,84.9899978637695,112.00328,70795.0,99.06166,0.0863699987530708,34.9900016784668,11.6800003051758,22.4099998474121,0.601830005645752,11.0699996948242,,,11.0699996948242,98.8327331542969,97.495491027832,89.4742584228516,96.1080017089844,19.0438,4.90767002105713
PRT,2007,,9.0,85.5500030517578,113.28182,64274.0,,0.328539997339249,35.5499992370605,11.8100004196167,22.2900009155273,,11.210000038147,,,11.210000038147,99.3302230834961,97.2631301879883,91.0653228759766,96.477668762207,22.67835,4.92147016525269
PRT,2008,,9.0,86.2799987792969,106.80715,66956.0,,0.834119975566864,37.5499992370605,12.1300001144409,22.7999992370605,,11.5900001525879,,,11.5900001525879,98.6333694458008,96.8344497680664,92.527717590332,96.4664306640625,19.3389,4.69609022140503
PRT,2009,,12.0,87.4100036621094,104.97195,66106.0,99.37086,0.128299996256828,39.6599998474121,12.5,24.0599994659424,,11.9799995422363,,,11.9799995422363,98.0724334716797,89.4224472045898,94.7800369262695,93.7553405761719,18.5308,5.56314992904663
PRT,2010,,12.0,87.9300003051758,,67734.0,99.48771,0.0261300001293421,41.2999992370605,13.1599998474121,25.6000003814697,,12.6599998474121,0.0,0.0,12.6599998474121,98.5280838012695,96.6078491210938,91.5344924926758,96.2088317871094,20.15411,5.41248989105225
PRT,2011,94.0,12.0,87.5899963378906,,64929.0,99.02747,0.0093599995598197,45.0099983215332,14.4499998092651,27.8799991607666,,14.1199998855591,0.0,0.0,14.1199998855591,98.6532821655273,98.6669998168945,92.1240997314453,97.2422637939453,19.69826,5.12333011627197
PRT,2012,,12.0,88.5,,59955.0,99.11596,0.192839995026588,47.2299995422363,15.5600004196167,30.0200004577637,,15.2399997711182,0.0,0.0,15.2399997711182,96.1452102661133,85.7192230224609,,89.5438003540039,,4.94940996170044
PRT,2013,,12.0,89.2799987792969,,54222.0,98.97895,0.126819998025894,49.2900009155273,16.3099994659424,31.8700008392334,0.154840007424355,15.8699998855591,0.0,0.0,15.8699998855591,97.29638671875,96.9017715454102,93.816047668457,96.4274673461914,16.98511,5.2709698677063
PRT,2014,,12.0,89.9499969482422,,50276.0,98.56395,0.140609994530678,51.439998626709,17.9799995422363,34.2099990844727,0.0404199995100498,17.4799995422363,0.449999988079071,13.5200004577637,17.4799995422363,99.0085525512695,97.3448181152344,93.7716064453125,97.1808090209961,17.82687,5.12400007247925
PRT,2015,,12.0,90.5400009155273,,49355.0,97.59877,1.22552001476288,52.7099990844727,18.7399997711182,35.4300003051758,0.256639987230301,18.1800003051758,0.490000009536743,13.9399995803833,18.1800003051758,98.7717437744141,94.0057983398438,92.1509094238281,95.2477188110352,18.30429,4.88554000854492
PRT,2016,,12.0,91.120002746582,,50001.0,96.88158,1.7857700586319,54.189998626709,19.5599994659424,36.7700004577637,0.517629981040955,19.0,0.5,14.3000001907349,19.0,,,,,,4.7709059715271
PRT,2017,,12.0,91.7399978637695,,50982.0,97.71146,1.80541002750397,55.1800003051758,19.7800006866455,37.6199989318848,0.662599980831146,19.25,0.569999992847443,14.2200002670288,19.2600002288818,99.3534774780273,95.1725463867188,94.8381500244141,96.2870101928711,,5.0156102180481
