ISO_3,year,CPIA gender equality rating (1=low to 6=high),"Literacy rate, youth (ages 15-24), gender parity index (GPI)","School enrollment, tertiary (gross), gender parity index (GPI)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Adolescents out of school, female (% of female lower secondary school age)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",Proportion of seats held by women in national parliaments (%),Women Business and the Law Index Score (scale 1-100),Pregnant women receiving prenatal care (%),"Employers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)",Unmet need for contraception (% of married women ages 15-49)
KNA,2021,,,,,,,,,,25.0,71.25,,,,,,
KNA,2022,,,,,,,,,,31.25,71.25,,,,,,
KNA,2023,,,,,,,,,,31.25,71.25,,,,,,
LIC,1997,,0.770919978618622,0.515120029449463,,,,,,,10.9899100081811,44.675,,0.903043086887462,51.6952010717249,,,
LIC,1998,,0.77727997303009,0.509329974651337,,,,,,,10.4504048582996,45.225,,0.927979187855775,51.0453314053951,,,
LIC,1999,,0.782999992370605,0.512679994106293,,,,,,,,45.25,,0.940327895009243,50.3211741041039,,,
LIC,2000,,0.795710027217865,0.527549982070923,,,,,59.3910751342773,,12.2624778312643,46.175,58.9557595414403,0.986504990416186,49.9207810846017,13.8201514971912,21.3269056895282,
LIC,2001,,0.806919991970062,0.531669974327087,,,,,57.8286018371582,,12.5778906069698,47.05,,0.999907931979409,49.823202429058,,,
LIC,2002,,0.762889981269836,0.551649987697601,,,,,55.9421234130859,,13.6779619094732,47.9,,1.03412189506256,49.2428586265701,,,
LIC,2003,,0.774429976940155,0.54119998216629,,60.21728,,,52.446949005127,,12.8340757238307,48.55,,1.05443454558967,48.7484454891289,,,
LIC,2004,,0.77742999792099,0.553129971027374,,63.23367,,,50.1639251708984,,14.4047135310849,48.8,,1.05531069527783,48.6500049975323,,,
LIC,2005,3.1,0.783630013465881,0.5658900141716,,65.90769,,,48.0914764404297,,16.5858041329739,50.325,,1.05719555358603,48.4417057373335,,,
LIC,2006,3.02380952380952,0.762979984283447,0.59060001373291,,69.16396,,,46.1983489990234,,16.9509786317113,50.95,,1.05060522530287,47.6287386499868,,,
LIC,2007,3.02380952380952,0.782670021057129,0.581629991531372,,71.15323,,,44.47607421875,,17.1387073347858,52.9,,1.04805693231336,46.8403237899348,,,
LIC,2008,3.02380952380952,0.791279971599579,0.580079972743988,,74.16953,,,42.9100761413574,,17.1931735657226,54.325,,1.04180859787618,46.0998244343378,,,
LIC,2009,2.97727272727273,0.797749996185303,0.581990003585815,,75.18725,,,41.5485992431641,,16.7608618862593,56.475,,1.04411352167989,45.1591693516179,,,
LIC,2010,3.02272727272727,0.812170028686523,0.584720015525818,,75.02886,,,40.3311004638672,,17.7602198557197,56.9,72.3684298244966,1.03317184594251,44.459908400521,21.4806022702652,26.106442973812,24.5311701527682
LIC,2011,3.04545454545455,0.842589974403381,0.599990010261536,,76.383,,,39.628849029541,,19.3771626297578,57.575,,1.0528530742119,43.2068452861965,,,
LIC,2012,3.0,0.845480024814606,0.620729982852936,,77.36295,,,39.1514739990234,,19.7093403004572,58.025,,1.06742123347675,42.4904473723735,,,
LIC,2013,2.97826086956522,0.855660021305084,0.616900026798248,,77.78202,,,38.8148765563965,,20.2277749447561,58.525,,1.05410265531395,41.6976700916304,,,
LIC,2014,2.97826086956522,0.861209988594055,0.623369991779327,,78.70208,,,39.2743988037109,,19.4199706314244,58.975,,1.02998767342296,40.8018093321301,,,
LIC,2015,2.93478260869565,0.872049987316132,0.63112998008728,,78.30641,,,39.1049766540527,,21.599186854142,59.175,,1.04745398016658,39.5725910069913,,,
LIC,2016,2.8695652173913,0.885819971561432,0.637700021266937,,78.51942,,,39.2800483703613,,21.8601493550577,60.4,,1.08842790771823,38.4808029846468,,,
LIC,2017,2.83333333333333,0.896910011768341,0.643490016460419,,78.37906,,,39.4765014648438,,22.0571613111578,61.825,,1.15815273595322,37.412754735491,,,
LIC,2018,2.91304347826087,0.895699977874756,0.646350026130676,,78.14374,,,39.4588241577148,,21.8959731543624,63.5,,1.23301963191685,36.2726026149413,,,
LIC,2019,2.89583333333333,0.903310000896454,0.658029973506927,,,,,39.2619743347168,,21.9680027524514,64.325,80.9224740273288,1.31883164968316,35.0712845457334,30.5783288759758,34.8534244769543,21.7887624162213
LIC,2020,2.9375,0.906780004501343,0.665790021419525,,,,,38.8270492553711,,22.6028606745541,65.225,,1.52730710272673,34.0073667801374,,,
LIC,2021,2.97826086956522,0.912890017032623,0.670360028743744,,,,,38.4715766906738,,24.0714538379908,65.375,,1.67881687598045,32.2209182185511,,,
LIC,2022,2.91666666666667,0.919170022010803,,,,,,38.7033004760742,,24.0767559739319,65.9,,1.71768129542376,31.1507337930894,,,
LIC,2023,2.9375,0.924650013446808,,,,,,38.2868232727051,,24.3515581265162,67.75,,1.75629284797621,30.6857672326995,,,
RWA,1997,,,,,,,,,,17.1428571428571,44.375,,1.12185431555347,13.3787927495734,,,
RWA,1998,,,,,,,,,,17.1428571428571,44.375,,1.11407894216076,13.1258790469948,,,
RWA,1999,,,,,85.63319,,,,,17.1428571428571,44.375,,1.11850528038106,12.6670443470013,,,
RWA,2000,,1.0,,,,,,,,25.7142857142857,51.875,91.5,1.0788778806651,12.2300107204271,5.7,13.2,36.4
RWA,2001,,,0.460640013217926,,,,,,,25.6756756756757,51.875,,1.03117070299902,11.7956122652113,,,
RWA,2002,,,0.470779985189438,,82.45272,,,,,25.6756756756757,61.25,,0.92720431207882,11.4066093713565,,,
RWA,2003,,,0.527700006961823,,86.69476,,,,,48.75,63.75,,0.954504811983217,10.7715363605965,,,
RWA,2004,,,0.590200006961823,,,,,,,48.75,63.75,,0.93639468732584,10.3220980159847,,,
RWA,2005,3.5,0.937981307506561,,,,,,,,48.75,63.75,94.4,0.897565611969585,9.91415256315918,10.3,17.4,38.5
RWA,2006,3.5,,,,,,,,,48.75,63.75,,0.858500621449722,9.50278815593442,,,
RWA,2007,3.5,,,,,,,,,48.75,63.75,,0.837625785138336,9.06971521302877,,,
RWA,2008,3.5,,,,,,,,,56.25,63.75,95.8,0.778315776852247,8.72292028875621,27.4,36.4,34.4
RWA,2009,3.5,,0.737150013446808,,,,,,,56.25,72.5,,0.769360309861188,8.31415030467163,,,
RWA,2010,4.0,1.01684999465942,0.746270000934601,,,,,,,56.25,72.5,98.0,0.751418688915471,7.96291182431326,45.1,51.6,20.8
RWA,2011,4.0,,0.72613000869751,,,,,,,56.25,72.5,98.0,0.726779578034238,7.66077629929021,44.5,51.6,20.8001765848542
RWA,2012,4.0,1.0,0.778090000152588,26.7999992370605,,9.43000030517578,,,1.4099999666214,56.25,72.5,,0.68992178903857,7.34959053293674,,,
RWA,2013,4.0,,0.783529996871948,,,,,,,63.75,72.5,99.4,0.692071781355076,6.98852089517311,,,
RWA,2014,4.0,1.0,0.820379972457886,28.2000007629395,,9.39000034332275,,,1.48000001907349,63.75,72.5,,0.680712196033612,6.69720407229303,,,
RWA,2015,4.5,1.01401996612549,0.777480006217957,31.4164905548096,,9.71992015838623,,,1.61310005187988,63.75,72.5,99.0,0.646876013199461,6.43313625724629,47.5,53.2,18.9
RWA,2016,4.5,,0.767970025539398,,99.47912,,,,,63.75,72.5,,0.633491885257158,6.16674116742213,,,
RWA,2017,4.5,,0.887170016765594,76.1852798461914,97.39013,16.9343738555908,5.41646432876587,27.7945995330811,4.46198225021362,61.25,78.125,97.6,0.630890752297829,5.78183840609907,,,
RWA,2018,4.5,1.0,0.796370029449463,31.8299999237061,95.54366,11.0799999237061,,9.66689014434814,3.42000007629395,61.25,78.125,,0.537299701151941,5.77903941543492,,,
RWA,2019,4.5,,0.82098001241684,77.1016693115234,,18.2043857574463,5.92133951187134,4.78362989425659,4.69431447982788,61.25,81.25,,0.504954537261638,5.32311444188435,,,
RWA,2020,4.5,1.02520000934601,0.7846400141716,38.7198905944824,,14.6015996932983,5.78735876083374,,2.72545003890991,61.25,83.75,97.7,0.781015583292092,5.50724609443498,58.4,64.1,13.6
RWA,2021,4.5,,0.784991860389709,78.367919921875,,20.8754482269287,5.48545026779175,2.95654010772705,4.72861051559448,61.25,83.75,,0.610208283925661,3.2016171837062,,,
RWA,2022,4.5,1.0,0.759370028972626,40.5299987792969,,15.7399997711182,,1.9132399559021,3.59999990463257,61.25,83.75,,0.797272462766182,3.98785440203322,,,
RWA,2023,4.5,,0.769930005073547,80.0146560668945,,20.5178680419922,,3.20461010932922,4.21580123901367,61.25,91.875,,0.943200667950664,3.98053852412555,,,
KWT,1997,,,1.48590004444122,,84.24244,,,,,0.0,26.25,,0.111782686543541,0.0494613657272305,,,
KWT,1998,,,,,,,,,,0.0,26.25,,0.116475066760099,0.0426128293024753,,,
KWT,1999,,,1.55576002597809,,91.63859,,,16.7194595336914,,0.0,26.25,,0.124432700008597,0.0434383243666376,39.3,52.0,
KWT,2000,,,,,92.32883,,,13.5290699005127,,0.0,26.25,,0.130247773671776,0.0450025530294507,,,
KWT,2001,,,1.5733300447464,,95.82042,,,7.90022993087769,,0.0,26.25,,0.139386616410506,0.0400014845911807,,,
KWT,2002,,,1.5639899969101,,98.80379,,,,,0.0,26.25,,0.147099529439677,0.0359840246747598,,,
KWT,2003,,,1.57107996940613,,,,,2.76917004585266,,0.0,26.25,,0.147249760577189,0.0344466020887511,,,
KWT,2004,,,1.55077004432678,,,,,0.987800002098083,,0.0,26.25,,0.149988971399162,0.033085802514521,,,
KWT,2005,,1.0,,52.5400009155273,94.93018,46.4099998474121,,,11.6099996566772,1.53846153846154,26.25,,0.155085452776826,0.0346172885662558,,,
KWT,2006,,1.0,,55.1699981689453,,48.9300003051758,,,11.7399997711182,1.53846153846154,26.25,,0.158761088519689,0.0233190331226102,,,
KWT,2007,,1.0,,55.3800010681152,,49.5,,,11.2399997711182,1.53846153846154,26.25,100.0,0.163742897098653,0.0141615478571808,,,
KWT,2008,,1.0,,59.689998626709,,53.7099990844727,,,11.6300001144409,3.07692307692308,26.25,,0.172039240287864,0.0104100177244249,,,
KWT,2009,,,,,,,,,,7.69230769230769,26.25,,0.191016191016191,0.0063000063000063,,,
KWT,2010,,1.0,,,,,,0.134519994258881,,7.69230769230769,29.375,,0.208302955818943,0.0043975068450665,,,
KWT,2011,,,,,,,,3.09491991996765,,7.69230769230769,29.375,,0.215833788768957,0.0032022817324771,,,
KWT,2012,,1.0,,64.0199966430664,,55.6199989318848,,4.69246006011963,11.1899995803833,6.15384615384615,29.375,,0.227314383163196,0.0021914620637994,,,
KWT,2013,,1.0,,61.7799987792969,,55.7599983215332,,7.53927993774414,11.3199996948242,6.15384615384615,29.375,,0.244165567508634,0.0015248435129344,,,
KWT,2014,,,1.4464099407196,,,,,9.533860206604,,1.53846153846154,29.375,,0.256908001671853,0.0009288069474759,,,
KWT,2015,,1.0,1.50092005729675,64.4700012207031,,58.4700012207031,,6.48407983779907,13.0900001525879,1.53846153846154,29.375,,0.270899968139885,0.0007119578663334,,,
KWT,2016,,,1.56852996349335,,98.50108,,,,,2.0,29.375,,0.573945282942325,0.0153451873435717,,,
KWT,2017,,1.0,1.53643000125885,65.3199996948242,93.32123,59.5299987792969,,,15.1000003814697,3.07692307692308,29.375,,0.583006769103789,0.0083936187513442,,,
KWT,2018,,1.0,1.54649996757507,65.7799987792969,93.03679,60.0099983215332,,,15.7600002288818,3.07692307692308,29.375,,0.641290999158284,0.0096590360282043,,,
KWT,2019,,,1.541100025177,,,,,,,4.61538461538462,26.25,,0.673790022588714,0.0112775247348098,,,
KWT,2020,,1.0,1.49251997470856,,,,,,,6.34920634920635,28.75,,0.64216786826166,0.0114900811418587,,,
KWT,2021,,,1.36266005039215,,,,,,,1.53846153846154,38.125,,0.650732383214568,0.0111342042755344,,,
KWT,2022,,,,,,,,,,6.25,38.125,,0.655710360758717,0.0107003370606174,,,
KWT,2023,,,,,,,,,,3.07692307692308,38.125,,0.684169641426797,0.0107302947959582,,,
PAN,1997,,,,,,,,,,9.72222222222222,68.125,,2.28849808584401,8.30590348710478,,,
PAN,1998,,,1.35325002670288,,,,,,,9.72222222222222,68.125,72.2,2.41466443303832,8.02270345523946,,,
PAN,1999,,,1.37307000160217,,92.78902,,,23.3430309295654,,,68.125,,2.52463575960882,7.85627769498014,,,
PAN,2000,,1.0,1.40945994853973,81.7200012207031,94.67437,53.4799995422363,12.2299995422363,21.4954700469971,,9.85915492957746,68.125,,2.64890390594613,7.5591952829896,,,
PAN,2001,,,1.4166100025177,77.8199996948242,95.81135,49.8400001525879,,18.299409866333,,9.85915492957746,68.125,,2.78024422393907,7.10885723701073,,,
PAN,2002,,,1.41058003902435,79.3600006103516,97.73026,52.1800003051758,,15.8662300109863,,9.85915492957746,70.625,,2.90406837126986,6.76256247519085,,,
PAN,2003,,,1.37150001525879,80.1699981689453,,53.060001373291,,,,9.85915492957746,70.625,,3.03189372708723,6.46933816494653,,,
PAN,2004,,,1.39827001094818,80.5899963378906,,53.6599998474121,,17.2471408843994,,16.6666666666667,70.625,,2.54563971263392,6.65612800183234,,,
PAN,2005,,,1.38674998283386,80.9000015258789,97.60254,54.0400009155273,,18.7664909362793,,16.6666666666667,73.75,,2.12717467115927,6.8015756849416,,,
PAN,2006,,,1.38101005554199,81.3099975585938,98.25154,54.3899993896484,,,,16.6666666666667,73.75,,1.7665279731323,6.87974858609102,,,
PAN,2007,,,1.37221002578735,81.3499984741211,,56.0400009155273,,,,16.6666666666667,73.75,,1.71350523571044,7.39076121924514,,,
PAN,2008,,,1.34843003749847,82.6500015258789,96.95272,57.3199996948242,,12.3316402435303,,16.6666666666667,73.75,,1.61928388829622,6.67592554280461,,,
PAN,2009,,,1.34526002407074,82.5100021362305,93.97832,57.5699996948242,,10.0941600799561,,8.45070422535211,73.75,95.8,1.85459115275389,7.49551764579279,59.5,62.5,
PAN,2010,,1.0,1.34713995456696,82.4899978637695,95.54147,62.8899993896484,25.7700004577637,8.20829963684082,18.7199993133545,8.45070422535211,73.75,,1.94227077080893,6.84308656265378,,,
PAN,2011,,,1.35455000400543,82.9199981689453,94.82927,59.3300018310547,,9.76605033874512,,8.45070422535211,73.75,,2.12944214396185,5.430266704973,,,
PAN,2012,,,1.35440003871918,84.1147537231445,94.39614,,,,,8.45070422535211,73.75,,1.78605385486894,7.26853767939239,,,
PAN,2013,,,,84.4599990844727,92.73396,61.2700004577637,,6.04820013046265,,8.45070422535211,73.75,93.4,1.1526545984692,7.83881059409549,60.3,62.8,18.21213965
PAN,2014,,0.992399990558624,1.37089002132416,84.9899978637695,90.46746,62.25,,9.97564029693604,,19.2982456140351,76.875,,1.46973129500467,6.56748544688037,,,
PAN,2015,,0.997500002384186,1.36618995666504,85.4300003051758,87.56354,63.3800010681152,,8.33497047424316,,18.3098591549296,76.875,99.1,1.79815900728601,6.11479718953772,46.9,50.8,24.2
PAN,2016,,0.99260002374649,1.36616003513336,85.9499969482422,,63.5999984741211,,,,18.3098591549296,76.875,,2.19990733727844,7.30606718879613,,,
PAN,2017,,0.995000004768372,,86.2799987792969,86.46573,63.9199981689453,,10.9428997039795,,18.3098591549296,79.375,,1.48107620391434,6.61938631530016,,,
PAN,2018,,0.995599985122681,,86.2699966430664,,64.0400009155273,,,,18.3098591549296,79.375,,1.95619178229951,6.62542150449819,,,
PAN,2019,,0.999599993228912,,87.4499969482422,,65.6900024414062,29.9599990844727,,22.3400001525879,21.1267605633803,79.375,,2.02395332223721,7.75602010134572,,,
PAN,2020,,,1.35763001441956,91.449104309082,,,,,,22.5352112676056,79.375,,1.01226010995312,7.48999404139544,,,
PAN,2021,,0.999800026416779,1.37136995792389,88.379997253418,,67.5699996948242,,,,22.5352112676056,79.375,,2.11379543022668,6.7095429944353,,,
PAN,2022,,0.999199986457825,1.3814400434494,88.2799987792969,,67.1500015258789,19.6725463867188,,19.1629047393799,22.5352112676056,79.375,,1.57986636856246,7.35604337545022,,,
PAN,2023,,,,88.325569152832,,67.7313461303711,19.809154510498,,19.0550212860107,22.5352112676056,79.375,,1.83297300636234,6.82673420223609,,,
CUB,1997,,,1.37163996696472,,98.23953,,,,,22.7504244482173,,,0.528130228459491,1.32977773279111,,,
CUB,1998,,,1.38613998889923,,98.37705,,,,,27.6206322795341,,100.0,0.620955519088112,1.48536365464322,,,
CUB,1999,,,1.16908001899719,,99.01438,,,2.85773992538452,,27.6206322795341,,,0.745472634575577,1.67761246117843,,,
CUB,2000,,,1.18127000331879,,99.14523,,,1.69307994842529,,27.6206322795341,,100.0,0.82514456232974,1.66601966655302,72.1,73.3,
CUB,2001,,,1.13697004318237,,,,,2.79018998146057,,27.6206322795341,,,0.96611469636257,1.73145817836251,,,
CUB,2002,,1.0,1.21071994304657,84.5500030517578,,65.8399963378906,9.52000045776367,0.695640027523041,9.52000045776367,27.6206322795341,,,1.00388348046541,1.604928315638,,,
CUB,2003,,,1.26398003101349,,98.33851,,,,,35.9605911330049,,,1.14215541777716,1.62559612122161,,,
CUB,2004,,,1.42856001853943,,97.71117,,,,,35.9605911330049,,100.0,1.21009805967035,1.54752356629622,,,
CUB,2005,,,1.4234299659729,,97.05842,,,1.44713997840881,,35.9605911330049,,100.0,1.22079084997927,1.41038834363746,,,
CUB,2006,,,1.39028000831604,,96.50009,,,2.12497997283936,,35.9605911330049,,,1.18121437417087,1.16417683313465,,,
CUB,2007,,,1.45911002159119,,96.5967,,,2.98055005073547,,35.9605911330049,,100.0,1.14727373480934,1.02715525943872,,,
CUB,2008,,,1.40688002109528,,96.58432,,,3.33159995079041,,43.1596091205212,,,1.19909842542203,1.00595683203301,,,
CUB,2009,,,1.40551996231079,,98.18851,,,5.16503000259399,,43.1596091205212,,100.0,1.16076372510818,0.913947622075019,,,
CUB,2010,,,1.39952003955841,,98.79176,,,3.78421998023987,,43.1596091205212,,100.0,1.1931735278791,0.898749348619072,,,
CUB,2011,,,1.39777004718781,,98.49063,,,3.97974991798401,,45.221843003413,,100.0,1.9609382351244,1.48619571224115,73.2,74.3,9.1
CUB,2012,,1.0,1.35446000099182,90.3199996948242,97.93168,79.1500015258789,31.9799995422363,3.49331998825073,16.0100002288818,45.221843003413,,100.0,2.14476052182376,1.59749953013205,,,
CUB,2013,,,1.40146005153656,,97.86033,,,5.46533012390137,,48.8562091503268,,,2.3055830215798,1.66573225553256,,,
CUB,2014,,,,,95.17437,,,5.53942012786865,,48.8562091503268,,98.5,2.52976949440463,1.76443052286549,72.2,73.7,8.02209029
CUB,2015,,,1.28460001945496,,93.97633,,,5.81841993331909,,48.8562091503268,,,2.68486658314256,1.8172450148616,,,
CUB,2016,,,1.28312003612518,,94.44392,,,4.00341987609863,,48.8562091503268,,,2.85680433060079,1.84356617964687,,,
CUB,2017,,,1.40463995933533,,95.5269,,,3.95035004615784,,48.8562091503268,,,3.04964977095884,1.89478617595382,,,
CUB,2018,,,1.36904001235962,,97.65977,,,3.49988007545471,,53.2231404958678,,,3.13934214417727,1.88654310786128,,,
CUB,2019,,1.00177001953125,1.39846003055573,91.3904571533203,,78.6480712890625,,5.37482023239136,17.52419090271,53.2231404958678,,99.1,3.19662575092636,1.9018269756758,67.9,69.1,8.78023721193245
CUB,2020,,,1.45397996902466,,,,,6.55777978897095,,53.2231404958678,,,3.09789408861126,1.98332998859967,,,
CUB,2021,,1.00039994716644,1.4617999792099,,,,,6.86831998825073,,53.4129692832764,,,3.06276962910467,1.84831065507005,,,
CUB,2022,,,1.50540816783905,,,,,7.53739023208618,,53.4129692832764,,,3.04986015068525,1.77096520413335,,,
CUB,2023,,,1.47067999839783,,,,,7.08887004852295,,55.7446808510638,,,3.06053568630649,1.75040297741824,,,
ALB,1997,,,1.17465996742249,,,,,,,,77.5,,0.974948867022048,45.896880485723,,,
ALB,1998,,,1.16990995407104,,,,,,,,77.5,,0.995002591485849,45.0575139225711,,,
ALB,1999,,,1.26415002346039,,95.98725,,,,,5.16129032258065,77.5,,1.02342045795943,43.8866900914787,,,
ALB,2000,,,,,95.3679,,,,,5.16129032258065,77.5,95.3,1.05341027411758,42.746392598975,17.5,57.5,
ALB,2001,,1.0,,88.0199966430664,94.45652,71.0,,,5.65999984741211,5.71428571428571,77.5,,1.06707909777814,41.8482933214673,,,
ALB,2002,,,1.33912003040314,,,,,,,5.71428571428571,77.5,90.6,1.08720567789149,40.80031191556,8.0,75.1,
ALB,2003,,,1.35771000385284,,92.23154,,,,,5.71428571428571,77.5,,1.1029985568443,39.3921641990486,,,
ALB,2004,,,1.36027002334595,,91.97377,,,,,6.42857142857143,80.0,,1.1186295503212,38.8059957173448,,,
ALB,2005,4.0,,1.3255900144577,,,,,,,7.14285714285714,80.0,97.1,1.04995481398243,38.6063294934205,24.8,60.1,
ALB,2006,4.0,,1.28216004371643,,,,,,,7.14285714285714,80.0,,1.00463863209238,37.7165328669354,,,
ALB,2007,,,1.2942099571228,,,,,,,7.14285714285714,82.5,,0.970001479064613,35.0752446527399,,,
ALB,2008,,1.0,1.25370001792908,90.0800018310547,87.34731,78.7600021362305,,,8.10999965667725,7.14285714285714,82.5,,0.589106088946783,49.1907919120372,,,
ALB,2009,,1.01852810382843,1.26662003993988,,85.71818,,,,,16.4285714285714,82.5,97.3,0.35362031997361,45.2603221727418,10.6,69.3,12.9
ALB,2010,,,1.24708998203278,94.7323150634766,86.81675,87.9316711425781,,,,16.4285714285714,85.625,,0.460134660878155,43.7203750400776,,,
ALB,2011,,1.0,1.23766005039215,94.4300003051758,88.24009,82.1500015258789,,,11.5,15.7142857142857,85.625,,1.17657217297939,43.096367042464,,,
ALB,2012,,1.0,1.24109995365143,94.2600021362305,90.952,85.2200012207031,,,12.3999996185303,15.7142857142857,85.625,,0.993227726941326,50.0171548655487,,,
ALB,2013,,,1.24495005607605,95.2036209106445,97.16724,85.0422515869141,12.5608339309692,,12.5608339309692,17.8571428571429,85.625,,1.07715397590681,45.3301191377455,,,
ALB,2014,,,1.26064002513885,95.3307571411133,,84.6635208129883,12.6453409194946,,12.6453409194946,20.0,85.625,,0.55354333012928,41.4315589482001,,,
ALB,2015,,,1.26573002338409,96.1328125,,86.3898086547852,14.6553077697754,,14.6553077697754,20.7142857142857,85.625,,0.9846413869487,39.6210389737877,,,
ALB,2016,,,1.30718994140625,96.6358108520508,,87.3639907836914,14.3125848770142,,14.3125848770142,22.8571428571429,91.25,,1.32516015106904,30.8188221749429,,,
ALB,2017,,1.00940001010895,1.32748997211456,95.8102416992188,,81.180793762207,15.5377817153931,6.10999011993408,15.8802604675293,27.8571428571429,91.25,,1.52658851060273,26.4903090026364,,,
ALB,2018,,,1.32746005058289,96.4496688842773,,88.39501953125,17.5009250640869,,17.2314472198486,27.8571428571429,91.25,88.4,1.32559236441315,28.6177890525265,3.7,46.0,15.2
ALB,2019,,,1.31960999965668,96.8478851318359,,88.8029632568359,18.7589302062988,4.06011009216309,18.4749889373779,29.5081967213115,91.25,,1.11866772369399,28.9584472245123,,,
ALB,2020,,,1.33485996723175,,,,,5.43646001815796,,29.5081967213115,91.25,,1.24523586841201,28.6627900528999,,,
ALB,2021,,,1.35228002071381,97.5423355102539,,90.1680679321289,,,19.4729270935059,35.7142857142857,91.25,,1.3785536159601,27.1664475175697,,,
ALB,2022,,1.00801002979279,1.32363998889923,97.3871002197266,,90.4998779296875,,,21.3606376647949,35.7142857142857,91.25,,1.58551369977174,28.2943227135321,,,
ALB,2023,,,1.31521999835968,,,,,8.82205963134766,,35.7142857142857,91.25,,1.60196190194712,27.5637371839529,,,
COL,1997,,,1.12075996398926,,,,,,,11.6564417177914,61.875,,2.72035912000552,8.84600862829839,,,
COL,1998,,,1.00925004482269,,,,,,,,61.875,,2.31634931507091,8.73225858982923,,,
